TRADEDATE,SECID,SHORTNAME,COUPON_TYPE,PLOT_GROUP,PRICE_FOR_ANALYSIS,ACCINT,FLOATING_COUPON_RATE_EST,RATE_FOR_ANALYSIS,YEARS_TO_MATURITY,VALUE
2024-11-28,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.14,0.56,20.44,20.44,12.70362765229295,116266549.45
2024-11-29,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.3,1.12,20.44,20.44,12.700889801505818,7797517.46
2024-12-02,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.379,2.81,20.561666666666667,20.561666666666667,12.69267624914442,7380137.92
2024-12-03,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.511,3.37,20.44,20.44,12.68993839835729,10984733.41
2024-12-04,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.649,3.93,20.44,20.44,12.687200547570155,29377112.55
2024-12-05,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.208,4.5,20.804999999999996,20.804999999999996,12.684462696783026,16734486.18
2024-12-06,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.574,5.08,21.17,21.17,12.681724845995891,28092695.02
2024-12-09,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.558,6.81,21.04833333333333,21.04833333333333,12.673511293634498,56600779.59
2024-12-10,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.772,7.39,21.17,21.17,12.670773442847365,5254044.4
2024-12-11,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.499,7.96,20.805000000000014,20.805000000000014,12.668035592060232,10796473.45
2024-12-12,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.12,8.53,20.80499999999998,20.80499999999998,12.6652977412731,278162448.17
2024-12-13,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.028,9.1,20.805000000000014,20.805000000000014,12.66255989048597,14575666.51
2024-12-16,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.951,10.79,20.56166666666666,20.56166666666666,12.654346338124572,12053379.68
2024-12-17,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.882,11.35,20.44000000000002,20.44000000000002,12.65160848733744,5639770.31
2024-12-18,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.901,11.94,21.534999999999993,21.534999999999993,12.648870636550308,44550649.3
2024-12-19,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.126,12.53,21.534999999999993,21.534999999999993,12.646132785763175,5941411.5
2024-12-20,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.747,13.13,21.900000000000052,21.900000000000052,12.643394934976044,96998043.3
2024-12-23,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.94,14.93,21.899999999999984,21.899999999999984,12.635181382614649,26151108.77
2024-12-24,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.208,15.54,22.26499999999998,22.26499999999998,12.632443531827516,147636170.03
2024-12-25,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.448,16.14,21.900000000000052,21.900000000000052,12.629705681040384,108865125.0
2024-12-26,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.753,16.74,21.899999999999924,21.899999999999924,12.626967830253252,242073959.66
2024-12-27,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.08,17.31,20.805000000000014,20.805000000000014,12.62422997946612,352887576.46
2024-12-28,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.448,17.88,20.805000000000014,20.805000000000014,12.621492128678987,769239310.46
2024-12-30,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.054,19.02,20.805000000000014,20.805000000000014,12.616016427104723,8193683.29
2025-01-03,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.059,21.26,20.44000000000002,20.44000000000002,12.605065023956197,6133227.53
2025-01-06,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.963,22.93,20.318333333333314,20.318333333333314,12.596851471594798,1778658.95
2025-01-08,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.173,24.06,20.62249999999998,20.62249999999998,12.591375770020534,6117743.62
2025-01-09,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.972,24.62,20.44000000000008,20.44000000000008,12.588637919233404,23281526.93
2025-01-10,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.826,25.18,20.439999999999955,20.439999999999955,12.58590006844627,10133129.7
2025-01-13,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.7,26.86,20.439999999999998,20.439999999999998,12.577686516084873,35686707.46
2025-01-14,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.624,27.42,20.44000000000008,20.44000000000008,12.57494866529774,16095608.16
2025-01-15,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.354,27.98,20.439999999999955,20.439999999999955,12.572210814510608,29728246.02
2025-01-16,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.557,28.56,21.169999999999938,21.169999999999938,12.569472963723475,12883956.14
2025-01-17,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.491,29.12,20.44000000000008,20.44000000000008,12.566735112936344,11474019.74
2025-01-20,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.428,30.81,20.56166666666664,20.56166666666664,12.558521560574947,2252098.92
2025-01-21,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.436,31.39,21.170000000000066,21.170000000000066,12.555783709787816,23265260.7
2025-01-22,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.428,31.96,20.805000000000014,20.805000000000014,12.553045859000685,4439069.61
2025-01-23,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.483,32.53,20.805000000000014,20.805000000000014,12.550308008213552,3251148.39
2025-01-24,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.31,33.1,20.805000000000014,20.805000000000014,12.54757015742642,9570600.47
2025-01-27,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.543,34.84,21.170000000000027,21.170000000000027,12.539356605065024,11260996.86
2025-01-28,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.501,35.42,21.169999999999938,21.169999999999938,12.536618754277892,15701349.26
2025-01-29,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.318,35.99,20.805000000000014,20.805000000000014,12.53388090349076,98868192.43
2025-01-30,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.58,36.55,20.439999999999824,20.439999999999824,12.531143052703628,12025872.51
2025-01-31,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.562,37.12,20.805000000000014,20.805000000000014,12.528405201916495,10000874.66
2025-02-03,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.519,38.83,20.805000000000014,20.805000000000014,12.5201916495551,153836516.92
2025-02-04,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.422,39.39,20.44000000000008,20.44000000000008,12.517453798767969,55153647.73
2025-02-05,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.498,39.96,20.805000000000014,20.805000000000014,12.514715947980836,29599499.1
2025-02-06,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.437,40.53,20.805000000000014,20.805000000000014,12.511978097193705,5413134.14
2025-02-07,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.493,41.1,20.805000000000014,20.805000000000014,12.509240246406572,24859302.0
2025-02-10,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.397,42.8,20.68333333333328,20.68333333333328,12.501026694045176,35635800.4
2025-02-11,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.158,43.35,20.075000000000156,20.075000000000156,12.498288843258042,94894614.67
2025-02-12,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.175,43.91,20.439999999999824,20.439999999999824,12.49555099247091,15629268.56
2025-02-13,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.116,44.46,20.075000000000156,20.075000000000156,12.492813141683778,16793110.92
2025-02-14,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.727,45.02,20.44000000000008,20.44000000000008,12.490075290896646,809852879.11
2025-02-17,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.382,46.69,20.318333333333268,20.318333333333268,12.48186173853525,958321450.17
2025-02-18,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.401,47.27,21.170000000000197,21.170000000000197,12.479123887748118,23657503.21
2025-02-19,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.622,47.83,20.439999999999824,20.439999999999824,12.476386036960983,6585403.41
2025-02-20,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.972,48.41,21.169999999999938,21.169999999999938,12.473648186173854,239496192.72
2025-02-21,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.154,48.98,20.805000000000014,20.805000000000014,12.47091033538672,7921207.52
2025-02-24,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.125,50.7,20.926666666666737,20.926666666666737,12.462696783025326,15262368.82
2025-02-25,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.295,51.28,21.169999999999938,21.169999999999938,12.459958932238193,25135404.11
2025-02-26,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.114,0.0,21.169999999999938,21.169999999999938,12.457221081451062,173517000.64
2025-02-27,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.076,0.58,21.17,21.17,12.454483230663929,112138375.07
2025-02-28,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.161,1.15,20.805,20.805,12.451745379876796,12932097.12
2025-03-03,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.201,2.89,21.17,21.17,12.4435318275154,12846225.06
2025-03-04,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.288,3.47,21.17,21.17,12.44079397672827,8073848.4
2025-03-05,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.31,4.05,21.169999999999987,21.169999999999987,12.438056125941136,356597635.51
2025-03-06,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.262,4.63,21.17,21.17,12.435318275154003,8605139.24
2025-03-07,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.138,5.21,21.17,21.17,12.432580424366872,9593575.68
2025-03-10,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.103,6.95,21.17,21.17,12.424366872005477,241917188.12
2025-03-11,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.193,7.53,21.17,21.17,12.421629021218344,7215216.18
2025-03-12,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.309,8.11,21.16999999999997,21.16999999999997,12.41889117043121,57762316.04
2025-03-13,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.553,8.7,21.534999999999993,21.534999999999993,12.41615331964408,38312127.88
2025-03-14,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.64,9.28,21.17,21.17,12.413415468856948,6829256.48
2025-03-17,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.728,11.04,21.413333333333327,21.413333333333327,12.405201916495551,3566527.73
2025-03-18,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.736,11.62,21.17,21.17,12.402464065708418,14056019.45
2025-03-19,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.778,12.21,21.53500000000006,21.53500000000006,12.399726214921287,7283696.08
2025-03-20,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.859,12.79,21.169999999999938,21.169999999999938,12.396988364134154,7932085.62
2025-03-21,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.953,13.37,21.17,21.17,12.394250513347025,2179175.53
2025-03-24,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.979,15.14,21.535000000000018,21.535000000000018,12.386036960985626,5924796.26
2025-03-25,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.995,15.73,21.534999999999993,21.534999999999993,12.383299110198497,1626320.54
2025-03-26,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.078,16.31,21.169999999999938,21.169999999999938,12.380561259411362,5192221.02
2025-03-27,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.046,16.9,21.534999999999993,21.534999999999993,12.37782340862423,121394757.69
2025-03-28,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.032,17.49,21.534999999999993,21.534999999999993,12.375085557837098,7709915.67
2025-03-31,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.979,19.26,21.53500000000004,21.53500000000004,12.366872005475702,13451877.87
2025-04-01,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.882,19.85,21.534999999999993,21.534999999999993,12.36413415468857,7936915.43
2025-04-02,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.741,20.44,21.534999999999993,21.534999999999993,12.361396303901437,1965885.34
2025-04-03,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.737,21.03,21.534999999999993,21.534999999999993,12.358658453114304,4830614.74
2025-04-04,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.61,21.6,20.805000000000014,20.805000000000014,12.355920602327172,6652043.28
2025-04-07,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.127,23.34,21.169999999999984,21.169999999999984,12.347707049965775,12755208.68
2025-04-08,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.607,23.93,21.534999999999993,21.534999999999993,12.344969199178644,2737913.47
2025-04-09,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.488,24.52,21.534999999999993,21.534999999999993,12.342231348391511,7841518.72
2025-04-10,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.492,25.11,21.534999999999993,21.534999999999993,12.33949349760438,5090296.77
2025-04-11,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.49,25.7,21.534999999999993,21.534999999999993,12.336755646817249,7068782.17
2025-04-14,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.475,27.48,21.656666666666684,21.656666666666684,12.328542094455852,2450670.33
2025-04-15,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.448,28.06,21.169999999999938,21.169999999999938,12.32580424366872,4764892.57
2025-04-16,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.319,28.65,21.534999999999993,21.534999999999993,12.323066392881588,11045731.14
2025-04-17,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.359,29.24,21.534999999999993,21.534999999999993,12.320328542094456,5498293.94
2025-04-18,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.335,29.83,21.534999999999993,21.534999999999993,12.317590691307323,3207378.16
2025-04-21,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.721,31.6,21.53500000000004,21.53500000000004,12.309377138945928,5879311.11
2025-04-22,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.424,32.18,21.169999999999938,21.169999999999938,12.306639288158795,1035831.19
2025-04-23,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.441,32.76,21.169999999999938,21.169999999999938,12.303901437371664,2712333.1
2025-04-24,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.088,33.32,20.44000000000008,20.44000000000008,12.301163586584533,62142328.91
2025-04-25,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.464,33.89,20.805000000000014,20.805000000000014,12.2984257357974,2004523.85
2025-04-28,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.109,35.59,20.68333333333337,20.68333333333337,12.290212183436005,222222577.29
2025-04-29,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.377,36.15,20.439999999999824,20.439999999999824,12.28747433264887,3660888.11
2025-04-30,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.665,36.72,20.805000000000014,20.805000000000014,12.28473648186174,7381944.72
2025-05-02,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.703,37.86,20.805000000000014,20.805000000000014,12.279260780287474,3914057.75
2025-05-05,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.591,39.56,20.68333333333337,20.68333333333337,12.271047227926076,6223141.37
2025-05-06,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.499,40.13,20.805000000000014,20.805000000000014,12.268309377138946,7274564.22
2025-05-07,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.492,40.7,20.805000000000014,20.805000000000014,12.265571526351811,6549263.94
2025-05-08,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.495,41.26,20.439999999999824,20.439999999999824,12.262833675564682,877855.46
2025-05-12,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.487,43.54,20.805000000000014,20.805000000000014,12.251882272416154,2543593.01
2025-05-13,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.444,44.1,20.44000000000008,20.44000000000008,12.24914442162902,5497570.7
2025-05-14,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.537,44.67,20.805000000000014,20.805000000000014,12.24640657084189,10970090.16
2025-05-15,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.499,45.23,20.439999999999824,20.439999999999824,12.243668720054757,3033429.53
2025-05-16,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.399,45.8,20.805000000000014,20.805000000000014,12.240930869267626,6606059.66
2025-05-19,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.467,47.5,20.68333333333337,20.68333333333337,12.232717316906228,10454643.92
2025-05-20,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.43,48.06,20.44000000000008,20.44000000000008,12.229979466119095,1572256.07
2025-05-21,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.303,48.63,20.805000000000014,20.805000000000014,12.227241615331964,8887074.25
2025-05-22,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.206,49.21,21.169999999999938,21.169999999999938,12.224503764544831,6846875.27
2025-05-23,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.207,49.78,20.805000000000014,20.805000000000014,12.2217659137577,1642021.8
2025-05-26,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.158,51.5,20.92666666666665,20.92666666666665,12.213552361396305,479122181.64
2025-05-27,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.24,52.07,20.805000000000014,20.805000000000014,12.210814510609172,8031171.21
2025-05-28,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.174,0.0,20.805000000000014,20.805000000000014,12.20807665982204,19804760.27
2025-05-29,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.165,0.57,20.805,20.805,12.205338809034908,12849769.44
2025-05-30,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.304,1.14,20.805,20.805,12.202600958247777,20304629.34
2025-06-02,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.182,2.85,20.805000000000003,20.805000000000003,12.19438740588638,4890895.97
2025-06-03,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.154,3.42,20.804999999999996,20.804999999999996,12.191649555099248,10239296.11
2025-06-04,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.15,3.99,20.805000000000014,20.805000000000014,12.188911704312115,10056205.03
2025-06-05,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.191,4.56,20.80499999999998,20.80499999999998,12.186173853524982,12535868.81
2025-06-06,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.23,5.13,20.805000000000014,20.805000000000014,12.183436002737851,6281347.28
2025-06-09,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.159,6.86,21.048333333333336,21.048333333333336,12.175222450376454,4497014.24
2025-06-10,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.167,7.44,21.17,21.17,12.172484599589325,26201832.16
2025-06-11,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.163,8.01,20.80499999999998,20.80499999999998,12.16974674880219,4486866.3
2025-06-13,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.199,9.14,20.622500000000016,20.622500000000016,12.164271047227926,8122758.26
2025-06-16,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.111,10.81,20.31833333333333,20.31833333333333,12.15605749486653,12821622.75
2025-06-17,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.181,11.36,20.074999999999964,20.074999999999964,12.153319644079398,5505840.21
